$GPGGA,144749.00,5524.63107,N,01023.66749,E,1,09,1.04,21.5,M,43.1,M,,*64
$GPGGA,144754.00,5524.63103,N,01023.66758,E,1,09,1.41,21.4,M,43.1,M,,*6C
$GPGGA,144759.00,5524.63095,N,01023.66796,E,1,09,1.81,21.4,M,43.1,M,,*61
$GPGGA,144804.00,5524.63092,N,01023.66808,E,1,08,1.81,21.4,M,43.1,M,,*68
$GPGGA,144809.00,5524.63093,N,01023.66791,E,1,07,1.81,21.5,M,43.1,M,,*65
$GPGGA,144814.00,5524.63090,N,01023.66805,E,1,07,1.81,21.4,M,43.1,M,,*69
$GPGGA,144819.00,5524.63087,N,01023.66821,E,1,08,1.81,21.3,M,43.1,M,,*6C
$GPGGA,144824.00,5524.63086,N,01023.66833,E,1,08,1.82,21.3,M,43.1,M,,*63
$GPGGA,144829.00,5524.63086,N,01023.66829,E,1,09,1.36,21.3,M,43.1,M,,*6B
$GPGGA,144834.00,5524.63087,N,01023.66828,E,1,08,1.82,21.3,M,43.1,M,,*69
$GPGGA,144839.00,5524.63088,N,01023.66818,E,1,07,1.82,21.4,M,43.1,M,,*60
$GPGGA,144844.00,5524.63089,N,01023.66805,E,1,08,1.82,21.4,M,43.1,M,,*68
$GPGGA,144849.00,5524.63091,N,01023.66799,E,1,08,1.82,21.4,M,43.1,M,,*66
$GPGGA,144854.00,5524.63093,N,01023.66797,E,1,08,1.82,21.4,M,43.1,M,,*66
$GPGGA,144859.00,5524.63094,N,01023.66794,E,1,09,1.41,21.4,M,43.1,M,,*61
$GPGGA,144904.00,5524.63095,N,01023.66802,E,1,08,1.47,21.3,M,43.1,M,,*69
$GPGGA,144909.00,5524.63095,N,01023.66811,E,1,08,1.47,21.3,M,43.1,M,,*66
$GPGGA,144914.00,5524.63084,N,01023.66897,E,1,08,1.47,21.0,M,43.1,M,,*67
$GPGGA,144919.00,5524.63076,N,01023.66959,E,1,08,1.47,20.8,M,43.1,M,,*6D
$GPGGA,144924.00,5524.63071,N,01023.67002,E,1,08,1.47,20.6,M,43.1,M,,*6C
$GPGGA,144929.00,5524.63082,N,01023.66946,E,1,09,1.47,20.8,M,43.1,M,,*6A
$GPGGA,144934.00,5524.63110,N,01023.66769,E,1,07,1.51,21.3,M,43.1,M,,*6C
$GPGGA,144939.00,5524.63141,N,01023.66555,E,1,08,1.51,22.0,M,43.1,M,,*67
$GPGGA,144944.00,5524.63171,N,01023.66346,E,1,07,1.51,22.6,M,43.1,M,,*63
$GPGGA,144949.00,5524.63207,N,01023.66092,E,1,08,1.54,23.4,M,43.1,M,,*6F
$GPGGA,144954.00,5524.63227,N,01023.65935,E,1,09,1.49,23.9,M,43.1,M,,*66
$GPGGA,144959.00,5524.63239,N,01023.65846,E,1,08,2.02,24.2,M,43.1,M,,*60
$GPGGA,145004.00,5524.63244,N,01023.65809,E,1,10,0.97,24.4,M,43.1,M,,*60
$GPGGA,145009.00,5524.63243,N,01023.65803,E,1,09,1.08,24.6,M,43.1,M,,*6D
$GPGGA,145014.00,5524.63241,N,01023.65793,E,1,09,1.08,24.7,M,43.1,M,,*64
$GPGGA,145019.00,5524.63224,N,01023.65895,E,1,09,1.08,24.4,M,43.1,M,,*60
$GPGGA,145024.00,5524.63221,N,01023.65911,E,1,10,1.36,24.4,M,43.1,M,,*63
$GPGGA,145029.00,5524.63205,N,01023.66009,E,1,08,1.49,24.2,M,43.1,M,,*6C
$GPGGA,145034.00,5524.63187,N,01023.66150,E,1,07,1.54,23.8,M,43.1,M,,*6A
$GPGGA,145039.00,5524.63196,N,01023.66080,E,1,08,1.54,24.1,M,43.1,M,,*6A
$GPGGA,145044.00,5524.63217,N,01023.65924,E,1,09,1.49,24.6,M,43.1,M,,*64
$GPGGA,145049.00,5524.63235,N,01023.65783,E,1,08,1.10,25.0,M,43.1,M,,*60
$GPGGA,145054.00,5524.63248,N,01023.65673,E,1,09,1.07,25.3,M,43.1,M,,*6C
$GPGGA,145059.00,5524.63259,N,01023.65589,E,1,08,1.49,25.5,M,43.1,M,,*6A
$GPGGA,145104.00,5524.63267,N,01023.65532,E,1,10,1.49,25.7,M,43.1,M,,*65
$GPGGA,145109.00,5524.63275,N,01023.65478,E,1,07,1.88,26.0,M,43.1,M,,*6B
$GPGGA,145114.00,5524.63277,N,01023.65450,E,1,08,1.47,26.0,M,43.1,M,,*63
$GPGGA,145119.00,5524.63277,N,01023.65437,E,1,08,1.47,26.0,M,43.1,M,,*6F
$GPGGA,145124.00,5524.63278,N,01023.65419,E,1,08,1.10,26.1,M,43.1,M,,*61
$GPGGA,145129.00,5524.63275,N,01023.65426,E,1,08,2.02,26.1,M,43.1,M,,*6D
$GPGGA,145134.00,5524.63267,N,01023.65461,E,1,09,1.07,25.9,M,43.1,M,,*6D
$GPGGA,145139.00,5524.63255,N,01023.65525,E,1,09,1.07,25.7,M,43.1,M,,*6E
$GPGGA,145144.00,5524.63235,N,01023.65670,E,1,08,1.47,25.1,M,43.1,M,,*62
$GPGGA,145149.00,5524.63225,N,01023.65724,E,1,08,1.47,24.8,M,43.1,M,,*66
$GPGGA,145154.00,5524.63232,N,01023.65654,E,1,08,1.47,24.8,M,43.1,M,,*6A
$GPGGA,145159.00,5524.63243,N,01023.65551,E,1,08,1.47,24.9,M,43.1,M,,*66
$GPGGA,145204.00,5524.63256,N,01023.65439,E,1,08,1.47,24.9,M,43.1,M,,*66
$GPGGA,145210.00,5524.63263,N,01023.65366,E,1,08,1.47,24.8,M,43.1,M,,*69
$GPGGA,145220.00,5524.63305,N,01023.65055,E,1,08,1.47,25.4,M,43.1,M,,*65
$GPGGA,145230.00,5524.63326,N,01023.64903,E,1,10,0.93,25.8,M,43.1,M,,*63
$GPGGA,145240.00,5524.63327,N,01023.64854,E,1,08,1.47,25.8,M,43.1,M,,*67
$GPGGA,145250.00,5524.63311,N,01023.64931,E,1,09,1.05,25.4,M,43.1,M,,*6A
$GPGGA,145300.00,5524.63270,N,01023.65167,E,1,09,1.05,24.1,M,43.1,M,,*66
$GPGGA,145310.00,5524.63256,N,01023.65220,E,1,07,1.46,23.4,M,43.1,M,,*68
$GPGGA,145320.00,5524.63302,N,01023.64795,E,1,07,1.46,23.7,M,43.1,M,,*62
$GPGGA,145330.00,5524.63322,N,01023.64651,E,1,07,1.46,24.1,M,43.1,M,,*69
$GPGGA,145340.00,5524.63328,N,01023.64637,E,1,08,1.46,24.5,M,43.1,M,,*6F
$GPGGA,145350.00,5524.63329,N,01023.64633,E,1,08,1.05,24.7,M,43.1,M,,*6E
$GPGGA,145400.00,5524.63329,N,01023.64634,E,1,07,1.46,24.9,M,43.1,M,,*6D
$GPGGA,145410.00,5524.63300,N,01023.64811,E,1,08,1.46,24.1,M,43.1,M,,*69
$GPGGA,145420.00,5524.63277,N,01023.64904,E,1,08,1.46,23.3,M,43.1,M,,*6B
$GPGGA,145430.00,5524.63302,N,01023.64615,E,1,08,1.07,23.8,M,43.1,M,,*68
$GPGGA,145440.00,5524.63318,N,01023.64511,E,1,09,1.09,24.1,M,43.1,M,,*62
$GPGGA,145450.00,5524.63333,N,01023.64427,E,1,09,0.93,24.6,M,43.1,M,,*6B
$GPGGA,145500.00,5524.63342,N,01023.64417,E,1,09,1.07,25.0,M,43.1,M,,*61
$GPGGA,145510.00,5524.63341,N,01023.64451,E,1,10,1.07,25.0,M,43.1,M,,*69
$GPGGA,145520.00,5524.63326,N,01023.64556,E,1,08,1.46,24.5,M,43.1,M,,*65
$GPGGA,145530.00,5524.63285,N,01023.64801,E,1,09,1.06,23.4,M,43.1,M,,*60
$GPGGA,145540.00,5524.63261,N,01023.64923,E,1,08,1.06,22.8,M,43.1,M,,*60
$GPGGA,145550.00,5524.63254,N,01023.64943,E,1,09,0.92,22.7,M,43.1,M,,*63
$GPGGA,145600.00,5524.63247,N,01023.65002,E,1,08,1.04,22.4,M,43.1,M,,*66
$GPGGA,145610.00,5524.63238,N,01023.65102,E,1,08,1.04,21.9,M,43.1,M,,*60
$GPGGA,145620.00,5524.63228,N,01023.65200,E,1,09,1.04,21.4,M,43.1,M,,*6F
$GPGGA,145630.00,5524.63210,N,01023.65361,E,1,08,1.04,20.9,M,43.1,M,,*6E
$GPGGA,145640.00,5524.63179,N,01023.65652,E,1,08,1.04,20.3,M,43.1,M,,*6A
$GPGGA,145650.00,5524.63145,N,01023.66017,E,1,08,1.04,19.6,M,43.1,M,,*6F
$GPGGA,145700.00,5524.63154,N,01023.65981,E,1,08,1.04,19.9,M,43.1,M,,*61
$GPGGA,145710.00,5524.63168,N,01023.65908,E,1,08,1.04,20.0,M,43.1,M,,*6D
$GPGGA,145720.00,5524.63184,N,01023.65799,E,1,08,1.46,20.3,M,43.1,M,,*6F
$GPGGA,145730.00,5524.63194,N,01023.65739,E,1,07,1.46,20.7,M,43.1,M,,*6E
$GPGGA,145740.00,5524.63198,N,01023.65744,E,1,07,1.46,21.0,M,43.1,M,,*69
$GPGGA,145750.00,5524.63193,N,01023.65804,E,1,08,1.46,21.4,M,43.1,M,,*63
$GPGGA,145800.00,5524.63176,N,01023.65963,E,1,07,1.46,21.3,M,43.1,M,,*6A
$GPGGA,145810.00,5524.63156,N,01023.66175,E,1,07,1.46,20.9,M,43.1,M,,*6E
$GPGGA,145820.00,5524.63177,N,01023.66053,E,1,07,1.46,21.4,M,43.1,M,,*67
$GPGGA,145830.00,5524.63211,N,01023.65811,E,1,07,1.46,22.3,M,43.1,M,,*6C
$GPGGA,145840.00,5524.63238,N,01023.65621,E,1,08,1.04,23.2,M,43.1,M,,*64
$GPGGA,145850.00,5524.63254,N,01023.65513,E,1,08,1.04,23.7,M,43.1,M,,*68
$GPGGA,145900.00,5524.63265,N,01023.65465,E,1,07,1.46,24.1,M,43.1,M,,*66
$GPGGA,145910.00,5524.63270,N,01023.65449,E,1,07,1.46,24.6,M,43.1,M,,*6A
$GPGGA,145920.00,5524.63257,N,01023.65563,E,1,08,1.46,24.7,M,43.1,M,,*6B
$GPGGA,145930.00,5524.63205,N,01023.66010,E,1,08,1.04,23.4,M,43.1,M,,*6D
$GPGGA,145940.00,5524.63172,N,01023.66228,E,1,08,1.04,22.8,M,43.1,M,,*6D
$GPGGA,145950.00,5524.63253,N,01023.65423,E,1,08,1.04,25.9,M,43.1,M,,*64
$GPGGA,150000.00,5524.63301,N,01023.64962,E,1,08,1.04,27.3,M,43.1,M,,*6B
$GPGGA,150010.00,5524.63335,N,01023.64680,E,1,08,1.04,28.2,M,43.1,M,,*60
$GPGGA,150020.00,5524.63351,N,01023.64576,E,1,08,1.04,28.8,M,43.1,M,,*61
$GPGGA,150030.00,5524.63357,N,01023.64520,E,1,08,1.46,29.7,M,43.1,M,,*6D
$GPGGA,150040.00,5524.63353,N,01023.64569,E,1,08,1.62,30.3,M,43.1,M,,*69
$GPGGA,150050.00,5524.63354,N,01023.64597,E,1,07,1.62,30.6,M,43.1,M,,*64
$GPGGA,150100.00,5524.63373,N,01023.64480,E,1,07,1.62,31.3,M,43.1,M,,*66
$GPGGA,150110.00,5524.63433,N,01023.63973,E,1,07,1.45,33.5,M,43.1,M,,*63
$GPGGA,150120.00,5524.63410,N,01023.64183,E,1,08,1.45,32.9,M,43.1,M,,*63
$GPGGA,150130.00,5524.63392,N,01023.64351,E,1,08,1.45,32.5,M,43.1,M,,*6E
$GPGGA,150140.00,5524.63378,N,01023.64458,E,1,07,1.45,32.3,M,43.1,M,,*6A
$GPGGA,150150.00,5524.63365,N,01023.64516,E,1,08,1.45,32.3,M,43.1,M,,*63
$GPGGA,150200.00,5524.63356,N,01023.64556,E,1,08,1.45,32.3,M,43.1,M,,*61
$GPGGA,150210.00,5524.63346,N,01023.64637,E,1,09,1.45,31.8,M,43.1,M,,*6C
$GPGGA,150220.00,5524.63318,N,01023.64856,E,1,08,1.45,30.5,M,43.1,M,,*60
$GPGGA,150230.00,5524.63269,N,01023.65251,E,1,08,1.03,28.7,M,43.1,M,,*63
$GPGGA,150240.00,5524.63220,N,01023.65692,E,1,07,1.45,26.9,M,43.1,M,,*6F
$GPGGA,150250.00,5524.63220,N,01023.65684,E,1,07,1.45,26.7,M,43.1,M,,*67
$GPGGA,150300.00,5524.63236,N,01023.65537,E,1,07,1.45,27.1,M,43.1,M,,*68
$GPGGA,150310.00,5524.63241,N,01023.65506,E,1,08,1.45,27.1,M,43.1,M,,*64
$GPGGA,150320.00,5524.63241,N,01023.65504,E,1,08,1.03,27.2,M,43.1,M,,*64
$GPGGA,150330.00,5524.63235,N,01023.65556,E,1,08,1.03,27.0,M,43.1,M,,*63
$GPGGA,150340.00,5524.63222,N,01023.65607,E,1,08,1.03,26.6,M,43.1,M,,*62
$GPGGA,150350.00,5524.63190,N,01023.65855,E,1,08,1.03,25.2,M,43.1,M,,*67
$GPGGA,150400.00,5524.63131,N,01023.66410,E,1,08,1.03,22.5,M,43.1,M,,*60
$GPGGA,150410.00,5524.63127,N,01023.66411,E,1,07,1.45,22.2,M,43.1,M,,*6D
$GPGGA,150420.00,5524.63146,N,01023.66203,E,1,08,1.05,22.5,M,43.1,M,,*60
$GPGGA,150430.00,5524.63170,N,01023.65945,E,1,08,1.05,23.3,M,43.1,M,,*69
$GPGGA,150440.00,5524.63189,N,01023.65766,E,1,07,1.45,23.8,M,43.1,M,,*67
$GPGGA,150450.00,5524.63194,N,01023.65746,E,1,08,1.05,23.9,M,43.1,M,,*62
$GPGGA,150500.00,5524.63191,N,01023.65779,E,1,08,1.05,23.8,M,43.1,M,,*6E
$GPGGA,150510.00,5524.63177,N,01023.65916,E,1,07,1.45,23.5,M,43.1,M,,*66
$GPGGA,150520.00,5524.63167,N,01023.66059,E,1,08,1.05,23.2,M,43.1,M,,*69
$GPGGA,150530.00,5524.63145,N,01023.66329,E,1,07,1.45,22.4,M,43.1,M,,*60
$GPGGA,150540.00,5524.63117,N,01023.66627,E,1,07,1.45,21.3,M,43.1,M,,*6F
$GPGGA,150550.00,5524.63109,N,01023.66658,E,1,07,1.45,21.2,M,43.1,M,,*68
$GPGGA,150600.00,5524.63095,N,01023.66771,E,1,08,1.44,20.8,M,43.1,M,,*65
$GPGGA,150610.00,5524.63092,N,01023.66771,E,1,07,1.08,20.7,M,43.1,M,,*6B
$GPGGA,150620.00,5524.63088,N,01023.66803,E,1,07,1.44,20.3,M,43.1,M,,*65
$GPGGA,150630.00,5524.63077,N,01023.66880,E,1,08,1.44,19.8,M,43.1,M,,*61
$GPGGA,150640.00,5524.63073,N,01023.66911,E,1,07,1.44,19.6,M,43.1,M,,*6A
$GPGGA,150650.00,5524.63072,N,01023.66938,E,1,08,1.98,19.4,M,43.1,M,,*6D
$GPGGA,150700.00,5524.63075,N,01023.66908,E,1,08,1.08,19.6,M,43.1,M,,*66
$GPGGA,150710.00,5524.63080,N,01023.66876,E,1,07,1.44,19.6,M,43.1,M,,*62
$GPGGA,150720.00,5524.63086,N,01023.66857,E,1,08,1.02,19.6,M,43.1,M,,*69
$GPGGA,150730.00,5524.63085,N,01023.66854,E,1,08,1.02,19.6,M,43.1,M,,*68
$GPGGA,150740.00,5524.63069,N,01023.66999,E,1,07,1.44,19.0,M,43.1,M,,*66
$GPGGA,150750.00,5524.63056,N,01023.67150,E,1,09,0.90,18.5,M,43.1,M,,*65
$GPGGA,150800.00,5524.63058,N,01023.67140,E,1,08,1.05,18.8,M,43.1,M,,*61
$GPGGA,150810.00,5524.63073,N,01023.67067,E,1,08,1.44,19.3,M,43.1,M,,*62
$GPGGA,150820.00,5524.63097,N,01023.66831,E,1,07,1.44,20.2,M,43.1,M,,*65
$GPGGA,150830.00,5524.63107,N,01023.66725,E,1,07,1.44,20.7,M,43.1,M,,*63
$GPGGA,150840.00,5524.63117,N,01023.66657,E,1,08,1.44,20.9,M,43.1,M,,*60
$GPGGA,150850.00,5524.63124,N,01023.66560,E,1,09,0.89,21.3,M,43.1,M,,*6C
$GPGGA,150900.00,5524.63126,N,01023.66458,E,1,09,0.92,21.7,M,43.1,M,,*6E
$GPGGA,150910.00,5524.63121,N,01023.66413,E,1,09,1.05,22.0,M,43.1,M,,*6C
$GPGGA,150920.00,5524.63099,N,01023.66602,E,1,09,1.05,21.0,M,43.1,M,,*6C
$GPGGA,150930.00,5524.63092,N,01023.66694,E,1,08,1.02,20.8,M,43.1,M,,*66
$GPGGA,150940.00,5524.63096,N,01023.66652,E,1,09,0.89,21.3,M,43.1,M,,*66
$GPGGA,150950.00,5524.63099,N,01023.66576,E,1,09,0.89,21.7,M,43.1,M,,*69
$GPGGA,151000.00,5524.63098,N,01023.66554,E,1,07,1.44,21.6,M,43.1,M,,*6A
$GPGGA,151010.00,5524.63101,N,01023.66519,E,1,07,1.44,21.5,M,43.1,M,,*60
$GPGGA,151020.00,5524.63106,N,01023.66476,E,1,07,1.44,21.3,M,43.1,M,,*6A
$GPGGA,151030.00,5524.63111,N,01023.66412,E,1,07,1.44,21.4,M,43.1,M,,*68
$GPGGA,151040.00,5524.63119,N,01023.66319,E,1,08,1.05,21.7,M,43.1,M,,*62
$GPGGA,151050.00,5524.63123,N,01023.66300,E,1,08,1.05,21.8,M,43.1,M,,*6D
$GPGGA,151100.00,5524.63140,N,01023.66168,E,1,07,1.46,22.9,M,43.1,M,,*6A
$GPGGA,151110.00,5524.63144,N,01023.66160,E,1,07,1.46,23.2,M,43.1,M,,*6D
$GPGGA,151120.00,5524.63133,N,01023.66290,E,1,08,1.05,22.7,M,43.1,M,,*6E
$GPGGA,151130.00,5524.63118,N,01023.66396,E,1,08,1.05,22.4,M,43.1,M,,*62
$GPGGA,151140.00,5524.63128,N,01023.66250,E,1,08,1.05,23.6,M,43.1,M,,*6E
$GPGGA,151150.00,5524.63148,N,01023.65948,E,1,08,1.08,25.6,M,43.1,M,,*63
$GPGGA,151200.00,5524.63147,N,01023.65897,E,1,08,1.05,26.0,M,43.1,M,,*61
$GPGGA,151210.00,5524.63143,N,01023.65960,E,1,08,1.05,25.7,M,43.1,M,,*69
$GPGGA,151220.00,5524.63130,N,01023.66091,E,1,08,1.43,24.9,M,43.1,M,,*67
$GPGGA,151230.00,5524.63122,N,01023.66109,E,1,09,1.05,25.0,M,43.1,M,,*6E
$GPGGA,151240.00,5524.63109,N,01023.66240,E,1,08,1.43,24.3,M,43.1,M,,*6F
